13286,Jesse Cox,45,Mature,NEW,0,1,33,1,1,2013-07-05,33,33,150
13287,Kelvin Goel,46,Mature,NEW,0,1,575,5,5,2013-12-18,575,575,145
13288,John Martinez,46,Mature,NEW,0,1,101,3,3,2013-12-15,101,101,145
13289,Pedro Gomez,46,Mature,NEW,0,1,72,3,3,2013-10-06,72,72,147
13290,Robert Gonzalez,45,Mature,NEW,0,1,33,1,1,2013-04-04,33,33,153
13291,Zoe Bell,46,Mature,NEW,0,1,33,1,1,2013-07-23,33,33,150
13292,Eduardo Garcia,47,Mature,NEW,0,1,540,1,1,2013-12-09,540,540,145
13293,Mackenzie Brooks,47,Mature,NEW,0,1,39,3,3,2013-02-13,39,39,155
13294,Anna Rivera,46,Mature,NEW,0,1,35,2,2,2013-01-28,35,35,156
13295,Luis Yang,47,Mature,NEW,0,1,46,3,3,2013-09-12,46,46,148
13296,Natalie Barnes,48,Mature,NEW,0,1,609,4,4,2013-12-09,609,609,145
13297,Amanda Gonzalez,42,Mature,NEW,0,1,575,2,2,2013-12-01,575,575,145
13298,Victoria Cox,44,Mature,NEW,0,1,39,3,3,2013-02-16,39,39,155
13299,Robert Yang,44,Mature,NEW,0,1,87,3,3,2013-03-12,87,87,154
13300,Andrea Gray,45,Mature,NEW,0,1,39,3,3,2013-03-14,39,39,154
13301,Naomi Gomez,48,Mature,NEW,11,2,4144,2,2,2013-10-25,2072,376,147
13302,Tasha Rai,63,Senior Citizen,REGULAR,12,2,4144,2,2,2013-10-11,2072,345,147
13303,Cesar Kapoor,64,Senior Citizen,NEW,11,2,3883,2,2,2013-10-24,1941,353,147
13304,Megan Diaz,63,Senior Citizen,NEW,11,2,4207,4,4,2013-10-03,2103,382,147
13305,Beth Serrano,63,Senior Citizen,NEW,11,2,3947,5,5,2013-10-16,1973,358,147
13306,Warren Chow,61,Senior Citizen,NEW,11,2,3946,4,4,2013-10-02,1973,358,147
13307,Molly Chandra,56,Senior Citizen,NEW,0,1,7,2,2,2014-01-26,7,7,144
13308,Tina Sara,62,Senior Citizen,NEW,11,2,4158,4,4,2013-10-25,2079,378,147
13309,Destiny Sanders,48,Mature,NEW,0,1,613,5,5,2013-12-26,613,613,145
13310,Ethan Williams,46,Mature,REGULAR,25,2,4793,2,2,2013-12-05,2396,191,145
13311,Gabrielle Peterson,47,Mature,REGULAR,25,2,4829,5,5,2013-12-27,2414,193,145
13312,Geoffrey Patel,47,Mature,NEW,0,1,625,3,3,2013-12-15,625,625,145
13313,Austin Martin,47,Mature,NEW,0,1,37,2,2,2013-07-26,37,37,150
13314,Taylor Brooks,41,Mature,NEW,0,1,46,3,3,2013-05-18,46,46,152
13315,Bryan Howard,55,Senior Citizen,NEW,0,1,57,2,2,2013-03-17,57,57,154
13316,Edward Scott,54,Senior Citizen,NEW,0,1,33,1,1,2013-05-16,33,33,152
13317,Rachel Diaz,55,Senior Citizen,NEW,0,1,39,3,3,2013-11-01,39,39,146
13318,Devin Thomas,55,Senior Citizen,NEW,0,1,35,2,2,2013-02-20,35,35,155
13319,Luis Long,49,Mature,NEW,0,1,72,3,3,2013-04-25,72,72,153
13320,Benjamin Clark,64,Senior Citizen,NEW,0,1,37,2,2,2013-11-12,37,37,146
13321,Joshua White,63,Senior Citizen,NEW,0,1,39,3,3,2013-08-10,39,39,149
13322,Gabriel Scott,46,Mature,NEW,0,1,549,2,2,2013-12-06,549,549,145
13323,Alexandra Evans,57,Senior Citizen,NEW,0,1,69,2,2,2013-09-02,69,69,148
13324,Janet Wright,51,Senior Citizen,NEW,0,1,600,4,4,2013-12-05,600,600,145
13325,Jennifer Reed,51,Senior Citizen,NEW,0,1,600,4,4,2013-12-20,600,600,145
13326,Jason Perry,51,Senior Citizen,NEW,0,1,567,4,4,2013-12-08,567,567,145
13327,Adam Bryant,51,Senior Citizen,NEW,0,1,556,4,4,2013-12-17,556,556,145
13328,Evan Rogers,56,Senior Citizen,NEW,0,1,549,2,2,2013-12-25,549,549,145
13329,Melissa Simmons,51,Senior Citizen,NEW,0,1,575,2,2,2013-12-17,575,575,145
13330,Abigail Cooper,58,Senior Citizen,NEW,0,1,604,2,2,2013-12-20,604,604,145
13331,Jessica Bennett,52,Senior Citizen,NEW,0,1,575,2,2,2013-12-04,575,575,145
13332,Carson Powell,47,Mature,NEW,0,1,549,2,2,2013-12-01,549,549,145
13333,Abigail Thompson,58,Senior Citizen,REGULAR,25,2,4816,5,5,2013-12-05,2408,192,145
13334,Ann Prasad,58,Senior Citizen,NEW,0,1,617,5,5,2013-12-02,617,617,145
13335,Alexa James,58,Senior Citizen,NEW,0,1,575,2,2,2013-12-12,575,575,145
13336,Richard Wright,53,Senior Citizen,NEW,0,1,575,2,2,2013-12-04,575,575,145
13337,Gabrielle Wright,59,Senior Citizen,NEW,0,1,549,2,2,2013-12-18,549,549,145
13338,Noah Alexander,53,Senior Citizen,NEW,0,1,600,4,4,2013-12-16,600,600,145
13339,Shannon Zeng,59,Senior Citizen,NEW,0,1,554,3,3,2013-12-23,554,554,145
13340,Jennifer Price,59,Senior Citizen,NEW,0,1,2384,1,1,2012-12-28,2384,2384,157
13341,Chloe Clark,54,Senior Citizen,NEW,0,1,2393,2,2,2013-02-24,2393,2393,155
13342,Wyatt Jones,59,Senior Citizen,NEW,0,1,2453,4,4,2013-02-24,2453,2453,155
13343,Evan Campbell,60,Senior Citizen,REGULAR,25,2,4828,3,3,2013-12-11,2414,193,145
13344,Tyler Harris,50,Mature,NEW,0,1,2443,3,3,2013-03-08,2443,2443,154
13345,Wayne Chander,48,Mature,REGULAR,15,2,4329,3,3,2013-02-26,2164,288,155
13346,Riley Cox,48,Mature,NEW,0,1,2398,3,3,2013-03-14,2398,2398,154
13347,Giorgio Veronesi,53,Senior Citizen,NEW,0,1,2473,4,4,2013-04-23,2473,2473,153
13348,Tina Madan,48,Mature,NEW,0,1,2419,2,2,2013-04-06,2419,2419,153
13349,Ruben Gomez,53,Senior Citizen,NEW,0,1,2443,3,3,2013-04-14,2443,2443,153
13350,Jill Patterson,54,Senior Citizen,NEW,0,1,2419,2,2,2013-04-03,2419,2419,153
13351,Eduardo Simmons,94,Senior Citizen,NEW,0,1,72,3,3,2013-05-03,72,72,152
13352,Brandon Yang,55,Senior Citizen,NEW,0,1,2393,2,2,2013-04-06,2393,2393,153
13353,Natalie Cox,61,Senior Citizen,NEW,0,1,2393,2,2,2013-05-19,2393,2393,152
13354,Andrea Ramirez,55,Senior Citizen,NEW,0,1,2398,3,3,2013-05-05,2398,2398,152
13355,Bailey Cook,62,Senior Citizen,NEW,0,1,2418,3,3,2013-04-30,2418,2418,153
13356,Jennifer Johnson,56,Senior Citizen,NEW,0,1,37,2,2,2013-05-15,37,37,152
13357,Wesley Zhang,61,Senior Citizen,NEW,0,1,615,3,3,2013-12-22,615,615,145
13358,Eric Baker,52,Senior Citizen,NEW,0,1,2443,3,3,2013-05-13,2443,2443,152
13359,Kevin Green,63,Senior Citizen,NEW,0,1,2418,3,3,2013-05-24,2418,2418,152
13360,Zachary Shan,57,Senior Citizen,NEW,0,1,2420,4,4,2013-05-05,2420,2420,152
13361,Carolyn Diaz,52,Senior Citizen,NEW,6,2,3626,4,4,2013-05-07,1813,604,152
13362,Francisco Rodriguez,52,Senior Citizen,NEW,6,2,3391,4,4,2013-05-18,1695,565,152
13363,Marc Vazquez,52,Senior Citizen,NEW,6,2,3600,5,5,2013-05-02,1800,600,152
13364,Amanda Coleman,51,Senior Citizen,NEW,0,1,14,2,2,2014-01-22,14,14,144
13365,Henry Prasad,51,Senior Citizen,REGULAR,12,2,3966,5,5,2013-11-26,1983,330,146
13366,Mallory Navarro,53,Senior Citizen,NEW,6,2,3331,4,4,2013-05-02,1665,555,152
13367,Melvin Luo,41,Mature,REGULAR,12,2,4144,2,2,2013-11-16,2072,345,146
13368,Ross Sara,46,Mature,REGULAR,12,2,4179,3,3,2013-11-13,2089,348,146
13369,Ebony Prasad,52,Senior Citizen,REGULAR,12,2,3947,5,5,2013-11-12,1973,328,146
13370,Chelsea Lopez,54,Senior Citizen,NEW,0,1,5,1,1,2013-10-28,5,5,147
13371,Nathan West,54,Senior Citizen,NEW,0,1,68,3,3,2013-08-22,68,68,149
13372,Leslie Navarro,55,Senior Citizen,NEW,11,2,4193,4,4,2013-10-31,2096,381,147
13373,Teresa Jimenez,55,Senior Citizen,NEW,7,2,3356,3,3,2013-06-28,1678,479,151
13374,Steven Reed,55,Senior Citizen,NEW,0,1,27,3,3,2013-07-30,27,27,150
13375,Eugene Ma,55,Senior Citizen,NEW,0,1,21,1,1,2014-01-27,21,21,144
13376,Pamela Schmidt,50,Mature,NEW,0,1,31,3,3,2013-04-08,31,31,153
13377,Tommy Black,41,Mature,NEW,0,1,5,1,1,2013-12-07,5,5,145
13378,Richard Wood,47,Mature,REGULAR,12,2,3946,4,4,2013-11-01,1973,328,146
13379,Brandi Jim+¬nez,53,Senior Citizen,REGULAR,12,2,4173,4,4,2013-11-24,2086,347,146
13380,Noah Jenkins,56,Senior Citizen,NEW,0,1,14,2,2,2013-04-24,14,14,153
13381,Maurice Yuan,55,Senior Citizen,NEW,0,1,5,1,1,2013-08-07,5,5,149
13382,Danny Serrano,50,Mature,REGULAR,12,2,3971,5,5,2013-11-26,1985,330,146
13383,Patrick Sanchez,51,Senior Citizen,NEW,0,1,143,3,3,2013-07-26,143,143,150
13384,Ronald Prasad,47,Mature,NEW,0,1,2384,1,1,2013-08-14,2384,2384,149
13385,Kenneth Pal,46,Mature,NEW,0,1,2428,3,3,2013-09-27,2428,2428,148
13386,Summer Perez,63,Senior Citizen,NEW,0,1,563,4,4,2013-12-22,563,563,145
13387,Isabella Walker,58,Senior Citizen,REGULAR,13,2,4143,4,4,2013-01-03,2071,318,156
13388,Elijah Mitchell,63,Senior Citizen,NEW,0,1,540,1,1,2013-12-25,540,540,145
13389,Maria Campbell,63,Senior Citizen,NEW,0,1,589,4,4,2013-12-07,589,589,145
13390,Xavier Carter,65,Senior Citizen,NEW,0,1,46,3,3,2013-02-14,46,46,155
13391,Carolyn Prasad,64,Senior Citizen,NEW,0,1,33,1,1,2013-06-21,33,33,151
13392,Marissa Washington,65,Senior Citizen,NEW,0,1,43,3,3,2013-05-30,43,43,152
13393,Molly Prasad,64,Senior Citizen,REGULAR,16,2,4329,3,3,2013-04-12,2164,270,153
13394,Joseph Johnson,89,Senior Citizen,NEW,0,1,37,2,2,2013-02-07,37,37,155
13395,Drew Raji,50,Mature,NEW,0,1,37,2,2,2013-07-01,37,37,150
13396,Alison Raji,56,Senior Citizen,NEW,0,1,37,2,2,2013-03-31,37,37,154
13397,Robyn Navarro,56,Senior Citizen,NEW,0,1,39,3,3,2013-04-26,39,39,153
13398,Henry Raman,55,Senior Citizen,NEW,0,1,39,3,3,2013-03-02,39,39,154
13399,Brandon Davis,56,Senior Citizen,NEW,0,1,43,3,3,2013-04-18,43,43,153
13400,Katherine Sanchez,57,Senior Citizen,NEW,0,1,133,3,3,2013-03-28,133,133,154
13401,Kaitlyn Parker,57,Senior Citizen,NEW,0,1,609,4,4,2013-12-15,609,609,145
13402,Douglas Rana,57,Senior Citizen,NEW,0,1,46,3,3,2013-07-30,46,46,150
13403,Devin Alexander,56,Senior Citizen,NEW,0,1,575,2,2,2013-12-18,575,575,145
13404,Gabriel Wright,59,Senior Citizen,NEW,0,1,2393,2,2,2013-01-06,2393,2393,156
13405,Bryant Chapman,87,Senior Citizen,NEW,0,1,2384,1,1,2013-01-22,2384,2384,156
13406,Tara Rai,87,Senior Citizen,NEW,0,1,2419,2,2,2013-01-22,2419,2419,156
13407,Reginald Vazquez,47,Mature,NEW,0,1,196,3,3,2013-12-20,196,196,145
13408,Makayla Peterson,57,Senior Citizen,NEW,0,1,72,3,3,2013-11-13,72,72,146
13409,Jordan Diaz,57,Senior Citizen,NEW,0,1,96,4,4,2013-11-27,96,96,146
13410,Jackson Hernandez,57,Senior Citizen,NEW,0,1,72,3,3,2013-12-21,72,72,145
13411,Sara Sanders,53,Senior Citizen,NEW,0,1,194,3,3,2013-11-08,194,194,146
13412,Johnathan Sanchez,58,Senior Citizen,NEW,0,1,72,3,3,2013-03-22,72,72,154
13413,Angelica Patterson,58,Senior Citizen,NEW,0,1,39,3,3,2013-05-06,39,39,152
13414,Nathan Lewis,53,Senior Citizen,NEW,0,1,2407,4,4,2013-01-12,2407,2407,156
13415,Adam Edwards,59,Senior Citizen,NEW,0,1,2398,3,3,2013-01-20,2398,2398,156
13416,Kaylee Ward,60,Senior Citizen,NEW,0,1,5,1,1,2013-02-10,5,5,155
13417,Oscar Jenkins,59,Senior Citizen,NEW,0,1,96,4,4,2013-08-29,96,96,149
13418,Christopher Harris,59,Senior Citizen,NEW,0,1,2467,6,6,2013-01-08,2467,2467,156
13419,Brandon Garcia,66,Senior Citizen,REGULAR,16,2,4329,3,3,2013-04-27,2164,270,153
13420,Kaylee Rivera,60,Senior Citizen,NEW,0,1,72,3,3,2013-04-27,72,72,153
13421,Marcus Price,65,Senior Citizen,NEW,0,1,2393,2,2,2013-01-23,2393,2393,156
13422,Seth Kelly,66,Senior Citizen,NEW,0,1,2447,3,3,2013-01-26,2447,2447,156
13423,Thomas Lal,85,Senior Citizen,NEW,0,1,153,2,2,2013-04-21,153,153,153
13424,Alyssa Harris,86,Senior Citizen,NEW,0,1,33,1,1,2013-03-28,33,33,154
13425,Morgan Russell,74,Senior Citizen,NEW,0,1,250,4,4,2013-03-21,250,250,154
13426,Chloe Ward,55,Senior Citizen,NEW,0,1,2419,2,2,2013-01-04,2419,2419,156
13427,Jordan Russell,60,Senior Citizen,NEW,0,1,72,3,3,2013-10-21,72,72,147
13428,Evelyn Fernandez,60,Senior Citizen,NEW,0,1,2400,4,4,2013-01-18,2400,2400,156
13429,Hailey Price,60,Senior Citizen,NEW,0,1,153,2,2,2013-11-19,153,153,146
13430,Isabelle Hughes,55,Senior Citizen,NEW,0,1,146,5,5,2013-02-17,146,146,155
13431,Dalton Long,67,Senior Citizen,NEW,0,1,131,5,5,2013-05-29,131,131,152
13432,Abigail Morgan,67,Senior Citizen,REGULAR,17,2,4334,4,4,2013-05-12,2167,254,152
13433,Dalton Reed,67,Senior Citizen,NEW,0,1,2438,2,2,2013-05-10,2438,2438,152
13434,Luis Simmons,66,Senior Citizen,NEW,0,1,2442,4,4,2013-01-25,2442,2442,156
13435,Jordan Butler,67,Senior Citizen,NEW,0,1,2398,3,3,2013-01-08,2398,2398,156
13436,Mariah Hughes,67,Senior Citizen,NEW,0,1,47,4,4,2013-04-18,47,47,153
13437,Jennifer Hernandez,62,Senior Citizen,NEW,0,1,2438,2,2,2013-02-25,2438,2438,155
13438,Nicole Blue,57,Senior Citizen,NEW,0,1,2427,4,4,2013-02-21,2427,2427,155
13439,Xavier Robinson,68,Senior Citizen,NEW,0,1,96,4,4,2014-01-16,96,96,144
13440,Xavier Watson,64,Senior Citizen,NEW,0,1,72,3,3,2013-08-31,72,72,149
13441,Jordyn Hughes,59,Senior Citizen,NEW,0,1,61,3,3,2013-04-24,61,61,153
13442,Tristan Bryant,69,Senior Citizen,NEW,0,1,2419,2,2,2013-05-30,2419,2419,152
13443,Briana Gutierrez,69,Senior Citizen,NEW,0,1,83,2,2,2013-08-25,83,83,149
13444,Edgar Suri,69,Senior Citizen,NEW,0,1,35,2,2,2014-01-06,35,35,144
13445,Elijah Griffin,53,Senior Citizen,NEW,0,1,2443,3,3,2013-06-06,2443,2443,151
13446,Lauren Brooks,58,Senior Citizen,NEW,0,1,2419,2,2,2013-05-30,2419,2419,152
13447,Brianna Robinson,64,Senior Citizen,NEW,0,1,2447,3,3,2013-06-16,2447,2447,151
13448,Cody Morgan,72,Senior Citizen,NEW,0,1,751,2,2,2013-03-05,751,751,154
13449,Amanda Lopez,66,Senior Citizen,NEW,0,1,72,3,3,2013-10-05,72,72,147
13450,Melanie Simmons,71,Senior Citizen,NEW,0,1,39,3,3,2013-05-14,39,39,152
13451,Isabel Long,72,Senior Citizen,NEW,0,1,68,2,2,2013-03-17,68,68,154
13452,Bailey Morgan,71,Senior Citizen,NEW,0,1,39,3,3,2013-04-13,39,39,153
13453,Megan Coleman,72,Senior Citizen,NEW,0,1,33,1,1,2013-03-06,33,33,154
13454,Cassie Yuan,51,Senior Citizen,NEW,0,1,60,3,3,2013-10-19,60,60,147
13455,Carol Zhou,56,Senior Citizen,NEW,0,1,21,1,1,2013-06-11,21,21,151
13456,Alejandro Chander,56,Senior Citizen,NEW,0,1,75,3,3,2013-04-15,75,75,153
13457,Danny Ruiz,40,Mature,NEW,0,1,21,1,1,2013-07-23,21,21,150
13458,Meghan Alonso,52,Senior Citizen,NEW,7,2,3356,3,3,2013-06-14,1678,479,151
13459,Frederick Rodriguez,52,Senior Citizen,REGULAR,12,2,4144,2,2,2013-11-04,2072,345,146
13460,Kristin Carson,42,Mature,REGULAR,12,2,3961,4,4,2013-11-16,1980,330,146
13461,Willie Nara,58,Senior Citizen,NEW,6,2,3302,2,2,2013-05-31,1651,550,152
13462,Ruth Sai,53,Senior Citizen,NEW,7,2,3302,2,2,2013-06-02,1651,471,151
13463,Donald Fernandez,58,Senior Citizen,NEW,7,2,3617,3,3,2013-06-01,1808,516,151
13464,Kristen Zheng,91,Senior Citizen,NEW,10,2,3918,3,3,2013-10-29,1959,391,147
13465,Joanna Torres,54,Senior Citizen,NEW,0,1,5,1,1,2013-06-14,5,5,151
13466,Tara Andersen,61,Senior Citizen,NEW,7,2,3356,3,3,2013-06-04,1678,479,151
13467,Alexa Travers,60,Senior Citizen,NEW,6,2,3337,3,3,2013-06-04,1668,556,151
13468,Susan He,61,Senior Citizen,NEW,6,2,3337,3,3,2013-06-02,1668,556,151
13469,Whitney Patel,55,Senior Citizen,REGULAR,12,2,4144,2,2,2013-11-21,2072,345,146
13470,Roger Andersen,56,Senior Citizen,NEW,0,1,64,3,3,2013-02-16,64,64,155
13471,Clarence Lal,56,Senior Citizen,NEW,0,1,40,2,2,2013-05-01,40,40,152
13472,Ricardo Chande,57,Senior Citizen,NEW,0,1,5,1,1,2013-04-01,5,5,153
13473,Jake He,56,Senior Citizen,NEW,0,1,13,2,2,2013-12-16,13,13,145
13474,Marco Rana,51,Senior Citizen,NEW,0,1,14,2,2,2013-08-29,14,14,149
13475,Rosa Guo,52,Senior Citizen,NEW,11,2,3883,2,2,2013-11-30,1941,353,146
13476,Gilbert Zhou,58,Senior Citizen,REGULAR,12,2,3946,4,4,2013-12-22,1973,328,145
13477,Jared Brooks,49,Mature,NEW,6,2,3563,2,2,2013-05-30,1781,593,152
13478,Warren Zeng,60,Senior Citizen,NEW,7,2,3302,2,2,2013-07-05,1651,471,150
13479,Lindsay Sharma,54,Senior Citizen,NEW,7,2,3337,3,3,2013-07-26,1668,476,150
13480,Desir+¬e Moreno,54,Senior Citizen,NEW,0,1,7,2,2,2014-01-17,7,7,144
13481,Kelli Liu,62,Senior Citizen,REGULAR,12,2,4175,5,5,2013-12-19,2087,347,145
13482,Dennis Sun,57,Senior Citizen,REGULAR,12,2,4179,3,3,2013-12-16,2089,348,145
13483,Roy Ramos,57,Senior Citizen,REGULAR,12,2,3883,2,2,2013-12-15,1941,323,145
13484,Arthur Kapoor,85,Senior Citizen,NEW,0,1,24,3,3,2013-09-16,24,24,148
13485,Chad Anand,60,Senior Citizen,NEW,8,2,3563,2,2,2013-07-02,1781,445,150
13486,Franklin Ma,67,Senior Citizen,NEW,7,2,3356,3,3,2013-07-14,1678,479,150
13487,Rafael Zeng,45,Mature,NEW,0,1,37,2,2,2013-02-01,37,37,155
13488,Samantha Harris,46,Mature,NEW,0,1,5,1,1,2013-08-23,5,5,149
13489,Gavin Gonzales,46,Mature,NEW,0,1,14,2,2,2013-12-22,14,14,145
13490,Shelby Murphy,45,Mature,NEW,0,1,5,1,1,2013-04-13,5,5,153
13491,Dwayne Suarez,41,Mature,NEW,0,1,37,2,2,2013-09-18,37,37,148
13492,Kaitlyn Russell,41,Mature,NEW,0,1,3578,1,1,2011-12-17,3578,3578,169
13493,Devin Lopez,42,Mature,NEW,0,1,791,4,4,2013-03-03,791,791,154
13494,Seth Bennett,42,Mature,NEW,0,1,3578,1,1,2011-12-02,3578,3578,169
13495,Rafael Zhou,84,Senior Citizen,NEW,0,1,10,1,1,2013-01-31,10,10,156
13496,Kellie Ortega,73,Senior Citizen,NEW,0,1,15,2,2,2014-01-14,15,15,144
13497,Katelyn Mitchell,43,Mature,REGULAR,18,2,4349,3,3,2013-06-04,2174,241,151
13498,Abigail James,43,Mature,NEW,0,1,72,3,3,2013-02-04,72,72,155
13499,Angela Washington,43,Mature,NEW,0,1,2407,4,4,2013-06-10,2407,2407,151
13500,Olivia Lewis,43,Mature,NEW,0,1,33,1,1,2013-05-21,33,33,152
13501,Seth Johnson,43,Mature,NEW,0,1,72,3,3,2013-06-12,72,72,151
13502,Victoria Garcia,42,Mature,NEW,0,1,3578,1,1,2011-12-27,3578,3578,169
13503,Deb Price,80,Senior Citizen,NEW,7,2,3622,4,4,2013-07-17,1811,517,150
13504,Laura Ma,74,Senior Citizen,NEW,7,2,3617,3,3,2013-07-30,1808,516,150
13505,Eddie Navarro,79,Senior Citizen,NEW,7,2,3563,2,2,2013-07-11,1781,509,150
13506,Clifford Gonzalez,72,Senior Citizen,NEW,7,2,3302,2,2,2013-07-12,1651,471,150
13507,Jaime Mu+¦oz,78,Senior Citizen,NEW,7,2,3563,2,2,2013-07-19,1781,509,150
13508,Madison Garcia,44,Mature,NEW,0,1,33,1,1,2013-09-14,33,33,148
13509,Alex Phillips,44,Mature,NEW,0,1,122,4,4,2013-10-16,122,122,147
13510,Emma Long,44,Mature,NEW,0,1,35,2,2,2013-11-07,35,35,146
13511,Christian Martinez,44,Mature,NEW,0,1,61,3,3,2013-10-03,61,61,147
13512,Logan Hall,45,Mature,NEW,0,1,37,2,2,2013-08-28,37,37,149
13513,Adrienne Jim+¬nez,44,Mature,NEW,0,1,33,1,1,2013-07-13,33,33,150
13514,Alejandro Deng,45,Mature,NEW,0,1,39,3,3,2013-04-11,39,39,153
13515,Jesse Phillips,45,Mature,NEW,0,1,37,2,2,2013-07-18,37,37,150
13516,Ian Jones,45,Mature,NEW,0,1,72,3,3,2013-12-20,72,72,145
13517,Rachel Moore,45,Mature,NEW,0,1,39,3,3,2013-02-08,39,39,155
13518,Brandon Harris,47,Mature,NEW,0,1,87,3,3,2013-12-29,87,87,145
13519,Stephanie Allen,47,Mature,NEW,0,1,37,2,2,2013-07-07,37,37,150
13520,Carlos King,41,Mature,NEW,0,1,39,3,3,2013-10-06,39,39,147
13521,Joseph Wilson,48,Mature,NEW,0,1,2462,3,3,2013-06-28,2462,2462,151
13522,Jordyn Wood,48,Mature,NEW,0,1,2419,2,2,2013-02-16,2419,2419,155
13523,Alex Perez,47,Mature,NEW,0,1,2483,3,3,2013-02-04,2483,2483,155
13524,Mariah Coleman,53,Senior Citizen,NEW,0,1,2492,6,6,2013-02-07,2492,2492,155
13525,Megan Lewis,47,Mature,NEW,0,1,35,2,2,2013-09-16,35,35,148
13526,James Nelson,53,Senior Citizen,NEW,0,1,7,2,2,2013-03-11,7,7,154
13527,Julian Barnes,54,Senior Citizen,NEW,0,1,2419,2,2,2013-02-25,2419,2419,155
13528,Gavin Coleman,53,Senior Citizen,NEW,0,1,2419,2,2,2013-02-27,2419,2419,155
13529,Katherine Hernandez,53,Senior Citizen,NEW,0,1,2420,4,4,2013-02-04,2420,2420,155
13530,Jillian Martinez,53,Senior Citizen,NEW,0,1,2398,3,3,2013-02-04,2398,2398,155
13531,Franklin She,54,Senior Citizen,NEW,0,1,37,2,2,2013-05-01,37,37,152
13532,Andres Xie,63,Senior Citizen,NEW,0,1,68,2,2,2013-07-19,68,68,150
13533,Phillip Perez,63,Senior Citizen,NEW,0,1,39,2,2,2013-11-03,39,39,146
13534,Blake Long,57,Senior Citizen,NEW,0,1,32,2,2,2013-12-30,32,32,145
13535,Alisha Luo,62,Senior Citizen,NEW,0,1,2534,4,4,2013-03-03,2534,2534,154
13536,David Shepard,63,Senior Citizen,NEW,0,1,4,1,1,2013-07-14,4,4,150
13537,Cynthia Perez,53,Senior Citizen,NEW,0,1,587,2,2,2013-06-01,587,587,151
13538,Cynthia Saunders,64,Senior Citizen,NEW,0,1,2511,4,4,2013-03-01,2511,2511,154
13539,Latasha Diaz,59,Senior Citizen,NEW,0,1,4,1,1,2013-11-26,4,4,146
13540,Colin Zheng,64,Senior Citizen,NEW,0,1,39,2,2,2013-04-21,39,39,153
13541,Janet Martin,59,Senior Citizen,NEW,0,1,70,3,3,2013-06-09,70,70,151
13542,Janet Sheperdigian,48,Mature,NEW,0,1,37,3,3,2013-12-18,37,37,145
13543,Arturo Liang,60,Senior Citizen,NEW,0,1,124,2,2,2013-12-03,124,124,145
13544,Arthur Moreno,66,Senior Citizen,NEW,0,1,54,2,2,2013-06-23,54,54,151
13545,Kellie Romero,65,Senior Citizen,NEW,0,1,6,2,2,2013-03-08,6,6,154
13546,Douglas Raman,66,Senior Citizen,NEW,0,1,70,3,3,2013-09-26,70,70,148
13547,Adam Hughes,56,Senior Citizen,NEW,0,1,37,3,3,2013-04-15,37,37,153
13548,Dana Gomez,76,Senior Citizen,NEW,0,1,39,2,2,2013-06-24,39,39,151
13549,Crystal Liu,77,Senior Citizen,NEW,0,1,39,2,2,2013-05-19,39,39,152
13550,Darryl Li,71,Senior Citizen,NEW,0,1,2515,4,4,2013-04-25,2515,2515,153
13551,Randy Ma,76,Senior Citizen,NEW,0,1,37,3,3,2013-02-04,37,37,155
13552,Molly Malhotra,75,Senior Citizen,NEW,0,1,142,5,5,2013-02-25,142,142,155
13553,Ross Carlson,75,Senior Citizen,NEW,0,1,39,2,2,2013-12-03,39,39,145
13554,Michele Ashe,75,Senior Citizen,NEW,0,1,4,1,1,2013-12-23,4,4,145
13555,Deanna Fernandez,76,Senior Citizen,NEW,0,1,70,3,3,2013-08-12,70,70,149
13556,Lacey Chande,76,Senior Citizen,NEW,0,1,59,5,5,2013-08-11,59,59,149
13557,Claudia Yang,74,Senior Citizen,NEW,0,1,6,2,2,2013-06-23,6,6,151
13558,Franklin Lin,69,Senior Citizen,NEW,0,1,70,3,3,2013-05-29,70,70,152
13559,Savannah Brooks,67,Senior Citizen,NEW,0,1,2487,3,3,2013-04-28,2487,2487,153
13560,Adrienne Suarez,68,Senior Citizen,NEW,0,1,6,2,2,2013-09-30,6,6,148
13561,Veronica Fernandez,67,Senior Citizen,NEW,0,1,2405,3,3,2013-12-20,2405,2405,145
13562,Megan Sherman,66,Senior Citizen,NEW,0,1,4,1,1,2013-02-07,4,4,155
13563,Ricky Rubio,66,Senior Citizen,NEW,0,1,4,1,1,2013-10-03,4,4,147
13564,Adriana Rodriguez,67,Senior Citizen,NEW,0,1,6,2,2,2013-07-26,6,6,150
13565,Johnny Andersen,62,Senior Citizen,NEW,0,1,39,2,2,2013-10-02,39,39,147
13566,Theodore Navarro,63,Senior Citizen,NEW,0,1,575,2,2,2013-07-16,575,575,150
13567,Kara Nara,63,Senior Citizen,NEW,0,1,5,1,1,2013-11-21,5,5,146
13568,Alison Deng,70,Senior Citizen,NEW,0,1,6,2,2,2013-03-20,6,6,154
13569,Jose Mitchell,70,Senior Citizen,NEW,0,1,14,2,2,2013-07-10,14,14,150
13570,Bob Gonzalez,64,Senior Citizen,NEW,0,1,2480,3,3,2013-05-28,2480,2480,152
13571,Karen Guo,71,Senior Citizen,NEW,0,1,59,2,2,2013-11-24,59,59,146
13572,Roberto Navarro,59,Senior Citizen,NEW,0,1,27,3,3,2013-12-28,27,27,145
13573,Carolyn Martinez,65,Senior Citizen,NEW,0,1,4,1,1,2013-04-16,4,4,153
